Cliente,TiempoLLave,TiempoActualizacion
Cliente1,0,205
Cliente1,0,204
Cliente1,15,204
Cliente1,0,204
Cliente1,0,214
Cliente1,0,203
Cliente1,0,204
Cliente1,0,204
Cliente1,0,204
Cliente1,0,204
Cliente2,0,203
Cliente2,0,199
Cliente2,0,203
Cliente2,0,199
Cliente2,0,204
Cliente2,0,188
Cliente2,0,184
Cliente2,0,204
Cliente2,0,203
Cliente2,1,228
Cliente2,0,204
Cliente2,0,203
Cliente2,0,193
Cliente2,0,203
Cliente2,0,189
Cliente2,1,224
Cliente2,0,188
Cliente2,0,188
Cliente2,0,187
Cliente2,0,203
Cliente2,0,203
Cliente2,0,204
Cliente2,0,203
Cliente3,0,220
Cliente3,0,203
Cliente3,0,204
Cliente3,0,202
Cliente3,0,204
Cliente3,0,203
Cliente3,0,188
Cliente3,0,203
Cliente3,0,191
Cliente3,0,203
Cliente3,0,218
Cliente3,0,204
Cliente3,0,197
Cliente3,0,208
Cliente3,0,204
Cliente3,0,200
Cliente3,0,204
Cliente3,0,203
Cliente3,0,189
Cliente3,0,203
Cliente3,0,204
Cliente3,0,203
Cliente3,0,204
Cliente3,0,202
Cliente3,0,220
Cliente3,0,203
Cliente3,0,174
Cliente3,0,203
Cliente3,0,282
Cliente3,0,204
Cliente3,0,204
Cliente3,0,202
Cliente3,0,203
Cliente3,0,204
Cliente3,0,203
Cliente3,0,204
Cliente3,0,203
Cliente3,0,210
Cliente3,0,187
Cliente3,0,188
Cliente3,16,187
Cliente3,0,204
Cliente3,0,212
Cliente3,0,188
Cliente3,0,179
Cliente3,0,189
Cliente3,0,202
Cliente3,0,204
Cliente3,0,205
Cliente3,0,203
Cliente3,0,204
Cliente3,0,205
Cliente3,16,188
Cliente3,0,297
Cliente3,0,189
Cliente3,0,219
Cliente3,0,188
Cliente3,0,203
Cliente3,0,188
Cliente3,0,196
Cliente4,0,203
Cliente4,0,203
Cliente4,0,189
Cliente4,0,195
Cliente4,0,187
Cliente4,0,203
Cliente4,0,202
Cliente4,0,203
Cliente4,0,218
Cliente4,0,204
Cliente4,0,203
Cliente4,0,203
Cliente4,15,198
Cliente4,0,218
Cliente4,0,203
Cliente4,0,204
Cliente4,0,203
Cliente4,0,204
Cliente4,0,204
Cliente4,0,203
Cliente4,0,204
Cliente4,0,218
Cliente4,0,189
Cliente4,0,204
Cliente4,0,203
Cliente4,0,282
Cliente4,0,205
Cliente4,0,205
Cliente4,0,204
Cliente4,0,203
Cliente4,0,189
Cliente4,0,203
Cliente4,0,204
Cliente4,0,203
Cliente4,0,203
Cliente4,0,202
Cliente4,0,215
Cliente4,0,213
Cliente4,0,203
Cliente4,0,204
Cliente4,0,187
Cliente4,0,203
Cliente6,16,188
Cliente6,15,188
Cliente6,0,204
Cliente6,0,214
Cliente6,0,204
Cliente6,0,203
Cliente6,0,187
Cliente6,0,204
Cliente6,0,204
Cliente6,0,204
Cliente6,0,190
Cliente6,0,187
Cliente6,16,188
Cliente6,0,188
Cliente6,0,189
Cliente6,0,202
Cliente6,0,205
Cliente6,0,209
Cliente6,0,210
Cliente6,0,204
Cliente6,0,187
Cliente6,0,219
Cliente6,0,203
Cliente6,0,203
Cliente6,0,207
Cliente6,0,204
Cliente6,0,185
Cliente6,0,204
Cliente6,0,203
Cliente6,0,224
Cliente6,0,203
Cliente6,0,205
Cliente6,0,204
Cliente6,0,204
Cliente6,0,204
Cliente6,0,212
Cliente6,0,203
Cliente6,0,188
Cliente6,0,202
Cliente6,0,212
Cliente6,0,203
Cliente6,0,204
Cliente6,0,203
Cliente6,0,204
Cliente6,0,219
Cliente6,0,203
Cliente6,0,204
Cliente6,0,203
Cliente6,15,188
Cliente6,0,188
Cliente6,0,188
Cliente6,0,204
Cliente6,0,204
Cliente6,0,188
Cliente6,0,203
Cliente7,0,204
Cliente6,0,187
Cliente7,0,203
Cliente7,0,189
Cliente7,0,196
Cliente7,0,204
Cliente7,0,204
Cliente7,0,203
Cliente7,16,188
Cliente7,0,189
Cliente7,15,189
Cliente7,0,202
Cliente7,0,224
Cliente8,0,203
Cliente8,0,204
Cliente8,0,199
Cliente8,0,206
Cliente8,0,202
Cliente8,0,205
Cliente8,0,204
Cliente8,0,189
Cliente8,0,203
Cliente8,0,204
Cliente8,0,188
Cliente8,0,192
Cliente8,0,188
Cliente8,0,203
Cliente8,0,201
Cliente8,0,200
Cliente8,0,204
Cliente9,0,203
Cliente9,0,188
Cliente9,0,203
Cliente9,0,204
Cliente9,0,202
Cliente9,0,188
Cliente9,16,172
Cliente9,0,189
Cliente9,0,203
Cliente9,0,204
Cliente9,15,189
Cliente9,0,208
Cliente9,0,213
Cliente9,0,202
Cliente9,0,203
Cliente9,0,219
Cliente9,0,203
Cliente9,0,201
Cliente9,16,187
Cliente9,0,187
Cliente9,0,204
Cliente9,0,203
Cliente9,0,204
Cliente9,0,202
Cliente10,0,204
Cliente10,0,219
Cliente10,0,195
Cliente10,0,220
Cliente10,0,202
Cliente10,0,189
Cliente10,0,204
Cliente10,0,204
Cliente10,0,203
Cliente10,0,188
Cliente10,0,202
Cliente11,0,203
Cliente11,0,218
Cliente11,0,189
Cliente11,0,203
Cliente11,0,188
Cliente11,0,203
Cliente11,0,207
Cliente11,0,221
Cliente11,0,187
Cliente11,0,208
Cliente11,0,189
Cliente11,0,202
Cliente11,0,195
Cliente11,0,187
Cliente11,0,201
Cliente11,16,197
Cliente11,0,195
Cliente11,0,204
Cliente11,0,204
Cliente11,16,188
Cliente11,0,205
Cliente11,0,193
Cliente11,0,202
Cliente11,0,188
Cliente12,0,204
Cliente12,0,203
Cliente12,0,202
Cliente12,0,206
Cliente12,0,192
Cliente12,0,204
