Cliente,TiempoLLave,TiempoActualizacion
Cliente18,0,218
Cliente17,0,219
Cliente17,0,266
Cliente17,0,235
Cliente17,0,203
Cliente17,0,204
Cliente18,0,203
Cliente18,0,234
Cliente18,0,282
Cliente18,0,267
Cliente18,0,203
Cliente18,0,224
Cliente19,0,203
Cliente19,0,280
Cliente19,0,230
Cliente19,0,219
Cliente19,0,250
Cliente20,0,207
Cliente19,0,208
Cliente20,0,206
Cliente22,0,240
Cliente22,0,284
Cliente22,0,249
Cliente21,0,218
Cliente22,0,203
Cliente22,0,202
Cliente23,0,249
Cliente23,0,282
Cliente23,0,237
Cliente23,0,202
Cliente23,0,203
Cliente23,0,203
Cliente23,0,192
Cliente24,0,189
Cliente24,0,188
Cliente24,0,223
Cliente25,0,192
Cliente25,0,208
Cliente25,0,204
Cliente25,0,219
Cliente25,0,291
Cliente25,15,204
Cliente25,0,202
Cliente25,0,203
Cliente26,0,203
Cliente25,0,188
Cliente26,0,203
Cliente27,0,188
Cliente26,0,187
Cliente25,0,203
Cliente27,0,167
Cliente28,0,297
Cliente28,0,188
Cliente27,0,250
Cliente28,0,287
Cliente28,0,281
Cliente28,0,250
Cliente28,15,220
Cliente28,0,234
Cliente28,0,203
Cliente29,0,204
Cliente29,0,220
Cliente31,0,173
Cliente31,0,235
Cliente31,0,205
Cliente33,0,203
Cliente32,15,187
Cliente33,0,289
Cliente33,0,266
Cliente33,0,234
Cliente33,0,296
Cliente33,0,218
Cliente33,0,237
Cliente33,1,219
Cliente33,0,203
Cliente33,0,218
Cliente33,0,234
Cliente33,0,268
Cliente33,0,203
Cliente33,0,203
Cliente33,0,188
Cliente33,0,235
Cliente33,0,265
Cliente33,0,234
Cliente33,0,234
Cliente33,0,202
Cliente33,0,203
Cliente33,0,219
Cliente33,15,235
Cliente34,0,235
Cliente33,0,203
Cliente33,0,203
Cliente35,0,203
Cliente35,0,203
Cliente34,0,281
Cliente35,0,203
Cliente36,0,204
Cliente36,1,215
Cliente36,0,189
Cliente36,0,218
Cliente37,0,204
Cliente38,0,203
Cliente38,0,218
Cliente38,0,220
Cliente38,0,219
Cliente38,0,199
Cliente38,0,246
Cliente38,0,203
Cliente39,16,202
Cliente39,0,235
Cliente39,0,235
Cliente39,0,281
Cliente39,0,250
Cliente39,0,203
Cliente39,0,285
Cliente39,0,281
Cliente40,0,250
Cliente39,0,234
Cliente40,0,203
Cliente39,0,204
Cliente40,0,266
Cliente40,0,194
Cliente40,0,220
Cliente40,0,234
Cliente40,0,250
Cliente40,0,281
Cliente40,0,203
Cliente40,0,202
Cliente40,0,202
Cliente41,0,234
Cliente41,0,218
Cliente40,0,234
Cliente41,0,203
Cliente41,0,296
Cliente41,0,203
Cliente41,0,266
Cliente42,0,234
Cliente41,0,187
Cliente41,0,218
Cliente41,0,203
Cliente42,0,191
Cliente42,0,270
Cliente42,0,203
Cliente42,0,203
Cliente42,0,189
Cliente42,0,187
Cliente42,0,203
Cliente42,0,202
Cliente43,0,204
Cliente44,0,203
Cliente43,0,191
Cliente44,0,267
Cliente44,0,266
Cliente44,0,263
Cliente44,0,280
Cliente44,0,250
Cliente45,0,205
Cliente45,0,218
Cliente45,0,234
Cliente45,0,234
Cliente45,0,204
Cliente45,0,204
Cliente45,0,205
Cliente45,15,204
Cliente45,0,203
Cliente45,0,280
Cliente46,0,266
Cliente46,0,265
Cliente47,0,296
Cliente45,1,261
Cliente47,0,190
Cliente47,1,272
Cliente47,0,266
Cliente46,0,203
Cliente47,0,203
Cliente48,0,234
Cliente47,0,286
Cliente47,0,202
Cliente48,0,250
Cliente48,16,235
Cliente48,0,234
Cliente48,0,234
Cliente47,0,203
Cliente48,0,266
Cliente48,0,203
Cliente48,0,250
Cliente48,0,204
Cliente48,0,203
Cliente48,0,202
Cliente48,0,203
Cliente48,0,188
Cliente48,1,213
Cliente48,0,250
Cliente48,0,203
Cliente48,0,203
Cliente48,0,190
Cliente48,0,190
Cliente48,0,234
Cliente48,0,238
Cliente48,0,252
Cliente48,0,251
Cliente48,0,203
Cliente48,0,280
Cliente49,0,296
Cliente49,0,203
Cliente49,0,296
Cliente49,0,203
Cliente50,0,203
Cliente49,0,234
Cliente50,0,203
Cliente50,0,203
Cliente50,0,210
Cliente50,16,202
Cliente51,0,202
Cliente51,0,201
Cliente51,0,233
Cliente51,0,265
Cliente50,0,265
Cliente51,0,187
Cliente51,0,301
Cliente51,0,203
Cliente51,0,296
Cliente51,0,234
Cliente51,0,249
Cliente51,0,297
Cliente51,0,266
Cliente51,0,204
Cliente51,0,204
Cliente51,0,203
Cliente51,0,203
Cliente51,0,219
Cliente51,0,281
Cliente51,0,281
Cliente51,0,218
Cliente51,0,289
Cliente51,0,290
Cliente51,1,228
Cliente51,0,187
Cliente51,0,194
Cliente51,0,281
Cliente51,0,204
Cliente51,0,188
Cliente52,0,188
