Cliente,TiempoLLave,TiempoActualizacion
Cliente16,15,265
Cliente17,16,249
Cliente16,15,203
Cliente16,16,218
Cliente17,15,265
Cliente16,15,203
Cliente17,31,251
Cliente17,0,234
Cliente17,41,281
Cliente17,16,203
Cliente17,15,204
Cliente17,15,269
Cliente17,15,288
Cliente17,15,288
Cliente17,0,281
Cliente17,0,203
Cliente17,16,203
Cliente17,0,212
Cliente17,0,225
Cliente19,1,234
Cliente20,16,280
Cliente21,15,297
Cliente19,15,297
Cliente19,0,228
Cliente17,0,292
Cliente18,12,235
Cliente21,0,298
Cliente21,0,253
Cliente21,16,237
Cliente24,0,234
Cliente21,15,281
Cliente24,16,218
Cliente24,15,203
Cliente25,0,296
Cliente25,0,297
Cliente25,0,241
Cliente25,0,256
Cliente25,16,272
Cliente24,0,203
Cliente25,15,203
Cliente25,0,203
Cliente25,0,292
Cliente25,0,203
Cliente25,16,249
Cliente25,0,280
Cliente25,0,218
Cliente25,0,218
Cliente25,16,203
Cliente26,16,181
Cliente26,0,218
Cliente26,1,249
Cliente26,15,297
Cliente27,0,297
Cliente26,16,249
Cliente26,16,213
Cliente26,13,235
Cliente27,0,204
Cliente27,0,234
Cliente27,16,218
Cliente27,16,267
Cliente28,15,220
Cliente28,16,251
Cliente28,15,314
Cliente28,15,220
Cliente28,16,202
Cliente30,16,219
Cliente29,0,203
Cliente29,15,266
Cliente28,15,204
Cliente30,16,218
Cliente30,15,218
Cliente30,15,203
Cliente31,16,218
Cliente30,0,234
Cliente30,16,220
Cliente31,0,219
Cliente31,16,203
Cliente31,15,191
Cliente31,31,259
Cliente31,0,235
Cliente31,16,203
Cliente31,0,234
Cliente31,16,189
Cliente32,0,204
Cliente31,0,218
Cliente32,0,219
Cliente32,0,250
Cliente32,0,234
Cliente32,0,219
Cliente33,15,219
Cliente32,15,219
Cliente33,16,198
Cliente33,11,205
Cliente33,15,220
Cliente33,0,203
Cliente33,15,219
Cliente33,15,219
Cliente33,16,218
Cliente33,16,204
Cliente33,16,218
Cliente33,0,234
Cliente33,15,203
Cliente33,0,218
Cliente33,0,251
Cliente33,16,175
Cliente33,16,208
Cliente34,1,226
Cliente33,16,211
Cliente34,0,203
Cliente34,0,221
Cliente34,16,218
Cliente35,0,218
Cliente35,31,218
Cliente35,0,266
Cliente34,16,203
Cliente36,15,203
Cliente36,15,203
Cliente36,0,296
Cliente36,0,219
Cliente36,15,204
Cliente36,62,266
Cliente36,15,298
Cliente36,16,203
Cliente36,15,281
Cliente36,15,203
Cliente36,16,203
Cliente36,16,281
Cliente36,0,284
Cliente36,0,298
Cliente36,1,234
Cliente36,16,281
Cliente36,0,219
Cliente36,32,202
Cliente36,15,203
Cliente36,15,219
Cliente36,0,265
Cliente37,0,219
Cliente36,16,249
Cliente38,0,219
Cliente38,13,230
Cliente38,12,249
Cliente39,0,205
Cliente39,0,221
Cliente38,0,219
Cliente39,1,219
Cliente39,0,218
Cliente40,0,283
Cliente41,16,203
Cliente41,16,225
Cliente41,16,218
Cliente41,0,218
Cliente41,0,282
Cliente41,16,203
Cliente41,16,218
Cliente41,15,297
Cliente41,0,204
Cliente41,0,235
Cliente41,16,203
Cliente41,0,203
Cliente41,31,203
Cliente41,0,281
Cliente41,16,296
Cliente41,0,204
Cliente41,16,234
Cliente41,16,249
Cliente41,0,219
Cliente41,15,213
Cliente41,0,218
Cliente42,16,250
Cliente42,0,298
Cliente42,16,220
Cliente42,16,203
Cliente42,31,219
Cliente42,15,299
Cliente42,0,202
Cliente42,31,296
Cliente44,31,281
Cliente43,0,218
Cliente44,0,267
Cliente44,16,249
Cliente45,16,234
Cliente45,0,282
Cliente45,1,312
Cliente44,16,218
Cliente44,16,202
Cliente42,16,203
Cliente46,16,191
Cliente46,0,203
Cliente46,0,281
Cliente45,0,253
Cliente46,16,214
Cliente46,15,203
Cliente46,15,203
Cliente47,0,281
Cliente46,0,296
Cliente47,0,296
Cliente47,31,209
Cliente46,16,287
Cliente46,2,237
Cliente47,16,204
Cliente47,31,189
Cliente47,16,219
Cliente47,0,280
Cliente47,31,265
Cliente47,15,183
Cliente48,0,211
Cliente48,0,218
Cliente47,0,296
Cliente47,0,203
Cliente48,0,204
Cliente50,15,203
Cliente49,15,219
Cliente48,0,218
Cliente50,0,203
Cliente50,0,205
Cliente50,0,235
Cliente50,0,218
Cliente50,0,218
Cliente50,16,235
Cliente50,16,219
Cliente50,16,219
Cliente50,16,203
Cliente50,1,234
Cliente51,16,202
Cliente50,0,203
Cliente51,0,219
Cliente51,0,266
Cliente51,1,265
Cliente50,0,218
Cliente52,1,224
Cliente52,1,270
Cliente52,16,203
Cliente52,0,219
Cliente53,0,219
