Cliente,TiempoLLave,TiempoActualizacion
Cliente1,0,211
Cliente1,16,218
Cliente1,1,214
Cliente1,1,218
Cliente1,15,203
Cliente1,0,212
Cliente1,16,218
Cliente3,16,206
Cliente3,16,225
Cliente3,0,219
Cliente3,0,219
Cliente3,16,222
Cliente3,16,211
Cliente3,1,218
Cliente3,15,209
Cliente3,16,219
Cliente3,15,203
Cliente3,16,225
Cliente3,15,203
Cliente3,0,219
Cliente3,16,219
Cliente3,1,218
Cliente3,1,219
Cliente3,16,192
Cliente3,16,188
Cliente3,0,222
Cliente3,1,204
Cliente3,16,219
Cliente3,1,218
Cliente3,0,218
Cliente3,15,210
Cliente3,16,218
Cliente3,16,220
Cliente3,0,219
Cliente3,16,219
Cliente3,16,218
Cliente3,16,219
Cliente3,0,203
Cliente3,40,218
Cliente3,16,205
Cliente3,16,218
Cliente3,0,235
Cliente3,16,213
Cliente3,16,219
Cliente3,16,219
Cliente3,0,204
Cliente4,16,222
Cliente4,16,218
Cliente4,16,203
Cliente5,0,219
Cliente5,0,219
Cliente5,16,220
Cliente5,16,203
Cliente5,1,219
Cliente5,0,218
Cliente5,1,234
Cliente5,0,219
Cliente5,15,284
Cliente5,16,186
Cliente5,15,216
Cliente5,1,219
Cliente5,16,218
Cliente5,1,227
Cliente5,0,203
Cliente5,1,219
Cliente5,1,219
Cliente5,16,218
Cliente5,16,203
Cliente5,35,219
Cliente5,0,203
Cliente5,1,219
Cliente5,16,216
Cliente5,1,219
Cliente5,16,202
Cliente5,0,214
Cliente5,16,203
Cliente5,0,219
Cliente5,1,221
Cliente5,1,219
Cliente5,16,218
Cliente5,1,228
Cliente5,38,204
Cliente5,1,266
Cliente5,15,297
Cliente5,0,223
Cliente6,0,220
Cliente6,0,219
Cliente6,31,203
Cliente6,0,244
Cliente6,15,203
Cliente6,0,212
Cliente6,0,219
Cliente6,0,237
Cliente6,16,204
Cliente6,15,203
Cliente6,0,206
Cliente6,0,216
Cliente6,15,205
Cliente6,16,204
Cliente6,1,237
Cliente6,31,219
Cliente6,0,220
Cliente6,0,219
Cliente7,16,219
Cliente7,16,218
Cliente7,1,234
Cliente7,16,225
Cliente7,0,218
Cliente7,15,203
Cliente7,15,205
Cliente7,0,218
Cliente7,16,204
Cliente7,0,218
Cliente7,1,235
Cliente7,15,219
Cliente7,0,219
Cliente7,16,203
Cliente7,16,217
Cliente7,16,220
Cliente7,0,219
Cliente8,1,219
Cliente8,15,205
Cliente8,16,219
Cliente8,15,213
Cliente8,15,203
Cliente8,1,220
Cliente8,0,226
Cliente8,1,234
Cliente8,0,207
Cliente8,0,227
Cliente8,1,241
Cliente8,0,216
Cliente8,1,226
Cliente8,15,220
Cliente8,0,218
Cliente8,16,213
Cliente8,15,219
Cliente8,0,203
Cliente8,15,219
Cliente8,16,218
Cliente8,16,218
Cliente8,0,218
Cliente8,15,214
Cliente8,0,218
Cliente8,0,220
Cliente8,0,218
Cliente8,0,220
Cliente8,15,219
Cliente8,0,219
Cliente8,0,219
Cliente8,31,203
Cliente8,1,227
Cliente8,1,220
Cliente8,16,204
Cliente8,0,203
Cliente8,1,228
Cliente8,16,204
Cliente9,0,219
Cliente8,0,189
Cliente9,1,218
Cliente9,16,219
Cliente9,1,234
Cliente9,16,203
Cliente9,15,204
Cliente9,32,218
Cliente9,3,222
Cliente9,0,218
Cliente9,1,234
Cliente10,16,218
Cliente10,31,203
Cliente10,1,219
Cliente10,16,204
Cliente10,1,218
Cliente10,0,205
Cliente10,1,234
Cliente10,1,220
Cliente10,0,215
Cliente10,1,234
Cliente10,16,189
Cliente10,1,219
Cliente10,1,191
Cliente10,0,212
Cliente10,15,225
Cliente10,1,199
Cliente10,16,203
Cliente10,16,218
Cliente10,0,221
Cliente10,0,234
Cliente10,0,220
Cliente10,1,219
Cliente10,16,203
Cliente10,15,203
Cliente10,0,219
Cliente10,0,214
Cliente10,0,203
Cliente10,16,202
Cliente10,16,203
Cliente10,1,218
Cliente10,0,204
Cliente10,1,238
Cliente10,0,212
Cliente10,16,218
Cliente10,16,215
Cliente10,0,230
Cliente10,1,218
Cliente10,16,203
Cliente10,0,218
Cliente10,0,218
Cliente10,1,227
Cliente12,32,202
Cliente12,16,219
Cliente12,16,219
Cliente12,6,232
Cliente12,0,220
Cliente12,0,218
Cliente12,16,203
Cliente12,1,219
Cliente12,1,218
Cliente12,1,234
Cliente12,16,202
Cliente12,41,203
Cliente12,0,218
Cliente12,16,219
Cliente12,16,218
Cliente12,15,222
Cliente12,16,219
Cliente12,15,203
Cliente12,16,218
Cliente12,1,219
Cliente12,0,219
Cliente12,16,209
Cliente12,15,219
Cliente12,1,218
Cliente12,0,219
Cliente12,16,203
Cliente12,0,220
Cliente12,1,234
Cliente12,16,202
Cliente12,16,211
Cliente12,15,219
Cliente12,15,220
Cliente12,15,213
Cliente12,16,204
Cliente12,16,202
Cliente12,1,234
Cliente12,16,214
Cliente12,16,219
Cliente12,16,219
Cliente12,0,219
Cliente12,16,219
