Cliente,TiempoLLave,TiempoActualizacion
Cliente1,16,204
Cliente1,15,220
Cliente1,1,234
Cliente1,17,234
Cliente1,0,204
Cliente1,16,204
Cliente1,15,220
Cliente1,16,235
Cliente1,16,219
Cliente1,1,234
Cliente1,0,203
Cliente1,16,203
Cliente1,0,235
Cliente1,0,220
Cliente1,1,235
Cliente1,16,204
Cliente1,41,203
Cliente1,15,220
Cliente1,0,219
Cliente1,1,227
Cliente1,16,204
Cliente1,0,204
Cliente1,1,218
Cliente1,16,212
Cliente1,15,204
Cliente1,1,219
Cliente1,0,220
Cliente1,1,224
Cliente1,16,203
Cliente1,0,219
Cliente1,1,236
Cliente1,16,229
Cliente1,0,199
Cliente1,1,200
Cliente1,1,218
Cliente1,0,204
Cliente1,16,203
Cliente1,15,225
Cliente1,0,219
Cliente1,16,219
Cliente1,15,206
Cliente1,1,218
Cliente1,1,234
Cliente1,1,219
Cliente1,16,219
Cliente1,1,219
Cliente1,0,226
Cliente1,16,219
Cliente1,0,205
Cliente1,1,218
Cliente1,0,219
Cliente1,1,219
Cliente1,15,220
Cliente1,16,203
Cliente1,16,222
Cliente1,1,219
Cliente1,16,199
Cliente1,1,234
Cliente1,1,219
Cliente1,0,221
Cliente1,15,213
Cliente1,16,197
Cliente2,0,220
Cliente2,16,222
Cliente2,0,204
Cliente2,0,213
Cliente2,15,204
Cliente2,16,219
Cliente2,0,219
Cliente2,1,219
Cliente2,1,219
Cliente2,0,204
Cliente2,15,220
Cliente2,0,234
Cliente2,1,227
Cliente2,0,219
Cliente2,0,219
Cliente2,1,220
Cliente2,0,205
Cliente2,15,227
Cliente2,13,235
Cliente2,1,234
Cliente2,1,234
Cliente2,16,204
Cliente2,1,234
Cliente2,1,234
Cliente2,1,234
Cliente2,0,221
Cliente2,0,218
Cliente2,1,234
Cliente2,1,234
Cliente2,16,204
Cliente2,1,219
Cliente2,16,219
Cliente2,1,218
Cliente2,16,220
Cliente2,1,234
Cliente2,16,219
Cliente2,1,239
Cliente2,15,220
Cliente2,21,203
Cliente2,1,235
Cliente2,16,281
Cliente2,16,218
Cliente2,1,234
Cliente2,1,234
Cliente2,15,204
Cliente2,16,219
Cliente2,1,219
Cliente2,13,234
Cliente2,16,219
Cliente2,1,226
Cliente2,1,230
Cliente2,1,218
Cliente2,0,213
Cliente2,15,216
Cliente2,16,235
Cliente2,0,220
Cliente2,16,203
Cliente2,1,219
Cliente2,0,220
Cliente2,1,218
Cliente2,15,217
Cliente2,1,235
Cliente2,1,249
Cliente2,0,219
Cliente2,0,204
Cliente2,0,190
Cliente2,1,219
Cliente2,0,209
Cliente2,0,210
Cliente2,1,218
Cliente2,0,203
Cliente2,0,220
Cliente2,1,219
Cliente3,3,240
Cliente3,1,234
Cliente3,15,204
Cliente3,0,219
Cliente3,0,211
Cliente3,1,218
Cliente3,0,222
Cliente3,0,220
Cliente3,1,234
Cliente3,15,213
Cliente3,16,212
Cliente3,0,219
Cliente3,0,209
Cliente3,16,219
Cliente3,0,204
Cliente3,1,218
Cliente3,0,219
Cliente3,0,204
Cliente3,0,219
Cliente3,1,219
Cliente3,1,219
Cliente3,1,234
Cliente3,0,204
Cliente3,0,211
Cliente3,1,234
Cliente3,13,234
Cliente3,1,211
Cliente3,0,218
Cliente3,1,219
Cliente3,15,204
Cliente3,1,234
Cliente3,1,234
Cliente3,1,219
Cliente3,16,204
Cliente3,1,219
Cliente3,39,219
Cliente3,0,206
Cliente3,1,234
Cliente3,1,218
Cliente3,0,219
Cliente3,1,225
Cliente3,3,239
Cliente3,1,234
Cliente3,0,211
Cliente3,1,218
Cliente3,15,204
Cliente3,1,218
Cliente4,15,212
Cliente4,1,218
Cliente4,16,214
Cliente4,1,218
Cliente4,1,211
Cliente4,1,233
Cliente4,0,193
Cliente4,1,234
Cliente4,1,234
Cliente4,1,211
Cliente4,1,227
Cliente4,1,218
Cliente4,0,204
Cliente4,1,242
Cliente4,15,204
Cliente4,0,219
Cliente4,0,211
Cliente4,1,219
Cliente4,15,213
Cliente4,16,219
Cliente4,1,228
Cliente4,1,218
Cliente4,1,229
Cliente4,0,205
Cliente4,1,220
Cliente4,0,220
Cliente4,16,219
Cliente4,1,227
Cliente4,0,205
Cliente4,0,219
Cliente4,15,204
Cliente4,1,236
Cliente4,0,220
Cliente4,1,222
Cliente4,16,203
Cliente4,1,234
Cliente4,1,234
Cliente4,0,235
Cliente5,0,220
Cliente5,1,218
Cliente5,0,217
Cliente5,1,234
Cliente5,0,205
Cliente5,0,210
Cliente5,0,244
Cliente5,1,195
Cliente5,1,218
Cliente5,1,226
Cliente5,1,218
Cliente5,0,210
Cliente5,0,219
Cliente5,16,221
Cliente5,1,224
Cliente5,1,234
Cliente5,0,219
Cliente5,1,233
Cliente5,1,220
Cliente5,1,229
Cliente5,0,204
Cliente5,1,218
Cliente5,1,218
Cliente5,16,218
Cliente5,15,204
Cliente5,34,219
Cliente5,0,203
Cliente5,0,204
Cliente5,16,203
Cliente5,1,219
Cliente5,15,220
Cliente5,1,219
Cliente5,15,204
Cliente5,1,218
Cliente5,16,219
Cliente5,1,215
Cliente5,0,217
Cliente5,1,219
Cliente5,1,234
Cliente5,0,220
Cliente5,1,218
Cliente6,1,219
Cliente6,0,220
Cliente6,0,204
Cliente6,1,219
Cliente6,0,218
Cliente6,1,218
Cliente6,0,218
Cliente6,0,218
Cliente6,16,204
Cliente6,16,206
Cliente6,0,220
Cliente6,1,218
